trialNr	 pairType	 fsStimID	 objStimID	 targetPos	 resp	 RT	 isCorrect	subject	run
29	1	15	10	2	2	1696	1	30091	1
30	1	13	14	3	3	1417	1	30091	1
31	1	9	18	1	1	1007	1	30091	1
32	2	32	11	1	1	1026	1	30091	1
33	1	21	6	3	3	1627	1	30091	1
34	2	3	15	2	2	1958	1	30091	1
35	2	28	6	1	1	1330	1	30091	1
36	2	14	7	1	1	1500	1	30091	1
1	2	16	17	3	3	4418	1	30095	1
2	2	17	9	1	1	2030	1	30095	1
3	2	19	15	2	2	1376	1	30095	1
4	2	5	6	3	3	1675	1	30095	1
5	2	30	10	3	3	2149	1	30095	1
6	1	8	1	3	3	3313	1	30095	1
7	1	26	10	3	3	1102	1	30095	1
8	1	6	4	1	1	3995	1	30095	1
9	1	28	12	2	2	733	1	30095	1
10	1	2	8	1	1	1823	1	30095	1
11	2	7	2	1	1	1188	1	30095	1
12	2	24	7	1	2	6182	0	30095	1
13	2	9	4	2	2	855	1	30095	1
14	1	22	17	1	3	3618	0	30095	1
15	2	13	13	2	2	1441	1	30095	1
16	2	4	11	3	3	1326	1	30095	1
17	1	35	2	1	1	1962	1	30095	1
18	1	31	3	3	3	5346	1	30095	1
19	2	33	18	1	1	1159	1	30095	1
20	2	3	12	1	1	972	1	30095	1
21	1	23	5	3	3	838	1	30095	1
22	1	15	18	1	1	896	1	30095	1
23	1	14	16	1	1	3258	1	30095	1
24	1	21	14	2	2	1925	1	30095	1
25	2	27	3	1	1	1041	1	30095	1
26	2	11	8	2	2	1991	1	30095	1
27	1	34	11	1	1	3129	1	30095	1
28	2	18	14	2	2	1424	1	30095	1
29	2	32	5	1	1	1356	1	30095	1
30	2	36	16	3	3	2052	1	30095	1
31	2	10	1	3	3	2023	1	30095	1
32	1	20	13	3	3	1679	1	30095	1
33	1	12	15	1	1	2151	1	30095	1
34	1	29	9	1	1	3125	1	30095	1
35	1	25	6	3	3	1219	1	30095	1
36	1	1	7	1	1	1841	1	30095	1
1	1	36	9	2	1	2866	0	30096	1
2	1	20	3	2	2	1162	1	30096	1
3	2	19	14	2	1	1349	0	30096	1
4	2	16	10	2	2	984	1	30096	1
5	2	8	1	3	3	1048	1	30096	1
6	1	34	13	1	3	1140	0	30096	1
7	2	1	9	1	3	1112	0	30096	1
8	2	27	18	1	1	1225	1	30096	1
9	2	15	16	3	2	1092	0	30096	1
10	1	29	1	1	1	1803	1	30096	1
11	2	18	12	2	2	1453	1	30096	1
12	2	14	15	2	2	1105	1	30096	1
13	1	31	12	3	1	1450	0	30096	1
14	2	6	2	3	3	2108	1	30096	1
15	1	9	17	3	3	1534	1	30096	1
16	1	32	11	2	2	913	1	30096	1
17	2	21	13	3	3	1724	1	30096	1
18	1	28	5	1	1	1012	1	30096	1
19	1	3	18	1	1	1371	1	30096	1
20	2	22	17	2	2	1722	1	30096	1
21	1	13	15	2	2	1524	1	30096	1
22	2	30	8	1	1	1162	1	30096	1
23	1	35	16	3	3	1709	1	30096	1
24	2	12	6	2	2	1058	1	30096	1
25	1	17	10	1	1	1196	1	30096	1
26	2	33	11	3	3	878	1	30096	1
27	1	10	14	1	1	2242	1	30096	1
28	2	24	5	3	3	1731	1	30096	1
29	1	5	4	3	3	2351	1	30096	1
30	2	11	3	3	3	1515	1	30096	1
31	2	25	4	3	3	1309	1	30096	1
32	1	4	8	1	1	1127	1	30096	1
33	1	7	6	1	2	2569	0	30096	1
34	1	2	2	2	2	1655	1	30096	1
35	1	23	7	1	1	776	1	30096	1
36	2	26	7	1	1	1095	1	30096	1
1	1	36	3	2	2	1834	1	30105	1
2	1	28	2	3	3	2460	1	30105	1
3	2	24	16	2	2	3191	1	30105	1
4	2	34	4	1	3	2569	0	30105	1
5	2	30	10	3	2	2590	0	30105	1
6	2	22	6	2	2	1914	1	30105	1
7	2	1	7	2	1	4138	0	30105	1
8	2	25	1	3	3	2907	1	30105	1
9	1	5	16	1	1	1119	1	30105	1
10	2	3	8	2	3	1639	0	30105	1
11	1	33	6	3	3	2164	1	30105	1
12	1	18	10	3	3	2520	1	30105	1
13	1	27	14	3	3	3908	1	30105	1
14	1	13	12	3	3	3071	1	30105	1
15	2	9	2	1	1	1411	1	30105	1
16	1	2	8	3	3	1391	1	30105	1
17	2	12	17	3	2	4670	0	30105	1
18	2	8	13	3	2	3131	0	30105	1
19	1	23	11	1	3	3617	0	30105	1
20	1	4	7	3	3	847	1	30105	1
21	2	10	15	3	3	2098	1	30105	1
22	1	16	4	3	3	1086	1	30105	1
23	2	17	12	1	1	1085	1	30105	1
24	1	29	18	2	2	2411	1	30105	1
25	2	7	18	2	1	2810	0	30105	1
26	1	15	13	3	3	2074	1	30105	1
27	1	11	5	3	3	1084	1	30105	1
28	2	20	9	1	1	2558	1	30105	1
29	2	35	11	1	1	1270	1	30105	1
30	1	6	17	2	2	2456	1	30105	1
31	1	31	15	1	1	1888	1	30105	1
32	1	19	9	1	1	1775	1	30105	1
33	1	21	1	1	3	1605	0	30105	1
34	2	14	5	3	3	2625	1	30105	1
35	2	26	14	3	3	2614	1	30105	1
36	2	32	3	2	1	2912	0	30105	1
1	1	10	11	1	1	2927	1	30116	1
2	2	36	15	2	2	2284	1	30116	1
3	2	34	1	2	2	2787	1	30116	1
4	2	1	6	1	1	1890	1	30116	1
5	1	30	3	2	2	1527	1	30116	1
6	1	9	6	3	3	2142	1	30116	1
7	1	20	15	2	2	1587	1	30116	1
8	1	18	18	3	2	1441	0	30116	1
9	2	2	5	2	2	2887	1	30116	1
10	2	14	13	2	2	2669	1	30116	1
11	1	22	7	1	1	1349	1	30116	1
12	2	21	4	1	1	1373	1	30116	1
13	2	33	9	2	2	3972	1	30116	1
14	1	25	9	2	2	1995	1	30116	1
15	1	17	4	2	2	2251	1	30116	1
16	2	7	18	3	2	2719	0	30116	1
17	2	8	3	1	1	1070	1	30116	1
18	2	13	14	1	1	2437	1	30116	1
19	1	29	17	1	1	1354	1	30116	1
20	1	5	13	1	1	1985	1	30116	1
21	1	19	1	2	2	2362	1	30116	1
22	2	12	11	1	1	1550	1	30116	1
23	1	6	2	1	1	1255	1	30116	1
24	2	26	2	2	2	2227	1	30116	1
25	2	11	12	1	1	2788	1	30116	1
26	2	24	8	2	2	1852	1	30116	1
27	1	3	16	3	3	1660	1	30116	1
28	1	16	8	3	3	1996	1	30116	1
29	1	31	10	2	2	1919	1	30116	1
30	1	15	5	2	2	977	1	30116	1
31	2	27	10	3	3	2352	1	30116	1
32	2	4	7	1	1	1813	1	30116	1
33	2	32	17	3	3	2018	1	30116	1
34	1	28	12	1	1	886	1	30116	1
35	2	23	16	2	2	3211	1	30116	1
36	1	35	14	1	1	1532	1	30116	1
1	2	4	10	2	2	3012	1	30118	1
2	1	6	6	2	3	1443	0	30118	1
3	1	17	12	2	2	724	1	30118	1
4	2	20	6	2	2	1089	1	30118	1
5	2	19	16	3	3	1498	1	30118	1
6	2	10	12	3	2	1146	0	30118	1
7	1	2	4	1	2	654	0	30118	1
8	1	22	5	1	3	808	0	30118	1
9	2	11	1	1	1	876	1	30118	1
10	2	16	4	2	2	712	1	30118	1
11	2	28	15	3	1	688	0	30118	1
12	2	1	14	3	1	708	0	30118	1
13	2	27	9	3	1	391	0	30118	1
14	1	32	1	3	2	538	0	30118	1
15	1	7	18	1	2	593	0	30118	1
16	1	31	3	3	2	528	0	30118	1
17	1	26	8	3	1	772	0	30118	1
18	2	23	3	1	2	570	0	30118	1
19	1	5	15	2	2	465	1	30118	1
20	1	15	13	1	1	696	1	30118	1
21	1	29	17	1	2	574	0	30118	1
22	1	24	9	3	2	553	0	30118	1
23	1	12	16	3	3	799	1	30118	1
24	2	8	18	1	3	666	0	30118	1
25	2	36	7	1	3	1160	0	30118	1
26	2	13	8	2	1	725	0	30118	1
27	2	25	5	2	2	5272	1	30118	1
28	1	33	7	3	3	2023	1	30118	1
29	2	34	13	3	3	1934	1	30118	1
30	1	18	14	1	1	1416	1	30118	1
31	2	30	2	2	2	2379	1	30118	1
32	2	3	11	2	2	1519	1	30118	1
33	1	21	10	2	2	884	1	30118	1
34	1	9	2	3	3	1998	1	30118	1
35	2	14	17	2	2	2950	1	30118	1
36	1	35	11	1	1	2486	1	30118	1
1	1	30	2	3	3	2544	1	30119	1
2	2	34	12	1	1	1462	1	30119	1
3	2	32	3	3	1	1239	0	30119	1
4	2	28	7	2	2	5637	1	30119	1
5	1	23	15	3	3	1852	1	30119	1
6	1	27	7	1	1	1412	1	30119	1
7	1	4	6	2	2	2675	1	30119	1
8	2	26	10	3	3	2170	1	30119	1
9	1	10	1	1	1	1588	1	30119	1
10	1	11	3	2	2	1306	1	30119	1
11	2	3	16	3	3	1710	1	30119	1
12	2	6	17	2	2	1734	1	30119	1
13	1	29	9	2	2	1924	1	30119	1
14	2	24	2	2	2	1906	1	30119	1
15	1	18	14	2	2	2450	1	30119	1
16	1	2	5	1	1	2567	1	30119	1
17	2	12	14	1	3	4166	0	30119	1
18	2	20	5	1	1	1477	1	30119	1
19	2	15	9	1	1	1585	1	30119	1
20	2	25	8	2	2	1671	1	30119	1
21	2	16	6	3	3	3440	1	30119	1
22	1	31	8	1	1	1924	1	30119	1
23	1	9	13	3	3	1560	1	30119	1
24	2	14	1	3	3	2041	1	30119	1
25	1	7	12	1	1	1794	1	30119	1
26	2	5	11	2	2	1743	1	30119	1
27	1	22	17	2	2	1670	1	30119	1
28	1	35	4	2	2	3744	1	30119	1
29	2	36	4	3	3	2519	1	30119	1
30	2	13	13	1	1	2895	1	30119	1
31	2	19	15	1	1	2377	1	30119	1
32	2	1	18	3	3	2154	1	30119	1
33	1	17	11	2	3	1999	0	30119	1
34	1	8	10	1	1	1166	1	30119	1
35	1	21	18	1	1	2053	1	30119	1
36	1	33	16	1	1	1698	1	30119	1
1	1	35	5	2	2	2860	1	30128	1
2	1	10	2	3	3	1819	1	30128	1
3	1	31	18	2	2	907	1	30128	1
4	1	11	6	1	1	1924	1	30128	1
5	1	6	16	1	1	1217	1	30128	1
6	1	23	12	2	2	848	1	30128	1
7	1	25	13	3	3	1282	1	30128	1
8	1	12	11	3	3	2395	1	30128	1
9	2	30	17	3	3	1356	1	30128	1
10	2	3	6	2	2	979	1	30128	1
11	2	19	7	1	3	2472	0	30128	1
12	1	8	17	1	1	1427	1	30128	1
13	2	16	18	2	2	2037	1	30128	1
14	2	14	8	1	2	2023	0	30128	1
15	2	28	10	2	2	1679	1	30128	1
16	1	36	15	1	1	1773	1	30128	1
17	2	27	14	1	2	3038	0	30128	1
18	1	1	7	3	3	2304	1	30128	1
19	1	4	9	3	3	1039	1	30128	1
20	2	29	15	2	3	2280	0	30128	1
21	2	13	1	2	1	2413	0	30128	1
22	2	34	9	1	1	1913	1	30128	1
23	1	33	8	1	1	3030	1	30128	1
24	2	15	4	2	2	2829	1	30128	1
25	1	9	4	3	3	2301	1	30128	1
26	2	21	5	3	3	2233	1	30128	1
27	2	26	3	2	2	2586	1	30128	1
28	1	7	14	1	1	2008	1	30128	1
29	1	2	3	3	3	1732	1	30128	1
30	2	17	16	1	1	2255	1	30128	1
31	1	32	1	1	1	1148	1	30128	1
32	1	5	10	2	2	1514	1	30128	1
33	2	22	2	2	2	1268	1	30128	1
34	2	18	11	3	3	1466	1	30128	1
35	2	24	12	2	2	1154	1	30128	1
36	2	20	13	1	1	1692	1	30128	1
1	1	11	10	1	1	1879	1	30181	1
2	2	5	7	3	3	2285	1	30181	1
3	1	22	15	2	2	2110	1	30181	1
4	1	18	11	3	3	2857	1	30181	1
5	2	19	17	1	1	1470	1	30181	1
6	2	9	9	2	2	1412	1	30181	1
7	1	7	18	3	3	1041	1	30181	1
8	1	21	3	3	3	1892	1	30181	1
9	1	12	9	2	2	2903	1	30181	1
10	2	20	11	3	3	1153	1	30181	1
11	1	32	17	3	3	1199	1	30181	1
12	2	34	10	1	1	1436	1	30181	1
13	1	8	5	3	3	1931	1	30181	1
14	2	1	4	3	3	1171	1	30181	1
15	1	28	8	3	3	1400	1	30181	1
16	1	31	13	2	2	2122	1	30181	1
17	2	13	12	2	2	982	1	30181	1
18	1	15	16	2	2	825	1	30181	1
19	2	27	8	2	2	1116	1	30181	1
20	2	4	13	3	3	989	1	30181	1
21	1	24	1	1	1	1714	1	30181	1
22	2	14	3	2	2	821	1	30181	1
23	1	6	6	2	2	1196	1	30181	1
24	2	10	15	2	2	1715	1	30181	1
25	2	23	2	3	3	1049	1	30181	1
26	1	35	7	3	3	1231	1	30181	1
27	1	16	4	2	2	1960	1	30181	1
28	2	26	14	3	3	1067	1	30181	1
29	2	33	6	1	1	1136	1	30181	1
30	2	36	16	3	3	1729	1	30181	1
31	1	30	12	1	1	1594	1	30181	1
32	2	29	5	3	3	1608	1	30181	1
33	2	3	18	3	3	1308	1	30181	1
34	1	17	2	1	1	795	1	30181	1
35	2	2	1	1	1	1328	1	30181	1
36	1	25	14	2	2	855	1	30181	1
1	1	3	16	3	3	4837	1	30217	1
2	2	18	17	1	1	1908	1	30217	1
3	1	36	9	2	2	3036	1	30217	1
4	2	9	15	1	1	1922	1	30217	1
5	1	19	18	2	2	1092	1	30217	1
6	1	32	1	2	2	1131	1	30217	1
7	2	13	2	1	1	1828	1	30217	1
8	2	11	7	2	2	1660	1	30217	1
9	2	26	16	1	1	3638	1	30217	1
10	1	34	15	3	3	3440	1	30217	1
11	1	17	5	1	1	2316	1	30217	1
12	1	8	12	3	3	1467	1	30217	1
13	2	1	18	3	3	1179	1	30217	1
14	1	15	17	3	3	1328	1	30217	1
15	2	21	10	2	2	2554	1	30217	1
16	2	33	11	1	1	2199	1	30217	1
17	1	14	11	3	3	2261	1	30217	1
18	2	25	4	2	2	3315	1	30217	1
19	2	12	3	3	3	1917	1	30217	1
20	2	22	12	2	2	2759	1	30217	1
21	1	2	2	1	1	1805	1	30217	1
22	1	24	14	3	3	2835	1	30217	1
23	2	6	1	3	3	2180	1	30217	1
24	1	29	13	2	2	1288	1	30217	1
25	1	7	3	3	3	2739	1	30217	1
26	2	16	13	2	2	3641	1	30217	1
27	1	10	8	1	1	2790	1	30217	1
28	2	23	14	3	3	1296	1	30217	1
29	1	5	6	2	2	1805	1	30217	1
30	2	4	8	1	1	2078	1	30217	1
31	2	35	9	1	1	2663	1	30217	1
32	2	28	5	2	2	1642	1	30217	1
33	1	30	7	3	3	2060	1	30217	1
34	1	20	4	1	1	1459	1	30217	1
35	1	31	10	1	1	1465	1	30217	1
36	2	27	6	1	1	2101	1	30217	1
1	1	13	4	3	3	3872	1	30227	1
2	1	28	18	3	3	2309	1	30227	1
3	2	1	17	2	2	1817	1	30227	1
4	1	31	13	2	2	1286	1	30227	1
5	2	18	3	1	1	1657	1	30227	1
6	2	23	2	2	2	1708	1	30227	1
7	1	29	12	3	3	1744	1	30227	1
8	1	24	8	2	2	1094	1	30227	1
9	2	14	16	2	2	1571	1	30227	1
10	2	36	4	3	3	2819	1	30227	1
11	2	33	13	1	1	1285	1	30227	1
12	1	2	7	1	1	1087	1	30227	1
13	2	35	8	3	3	1498	1	30227	1
14	2	30	9	1	1	1416	1	30227	1
15	1	16	10	3	3	1193	1	30227	1
16	1	6	14	3	3	1254	1	30227	1
17	2	8	6	2	2	1714	1	30227	1
18	2	7	10	2	2	1751	1	30227	1
19	2	34	14	2	2	1914	1	30227	1
20	1	9	3	3	3	1906	1	30227	1
21	1	4	9	1	1	1567	1	30227	1
22	2	22	15	3	3	1308	1	30227	1
23	2	11	1	1	1	1286	1	30227	1
24	1	27	16	1	1	1172	1	30227	1
25	2	21	11	2	2	2045	1	30227	1
26	1	3	1	3	3	1666	1	30227	1
27	1	20	6	2	2	1930	1	30227	1
28	1	26	15	3	3	1375	1	30227	1
29	1	19	11	1	1	2388	1	30227	1
30	2	25	7	2	2	1691	1	30227	1
31	1	10	5	1	1	1041	1	30227	1
32	2	32	18	3	3	1465	1	30227	1
33	1	12	17	2	2	1126	1	30227	1
34	2	17	5	3	3	1126	1	30227	1
35	2	15	12	1	1	1210	1	30227	1
36	1	5	2	3	3	3179	1	30227	1
1	1	11	16	1	1	2042	1	30236	1
2	1	26	5	2	2	1309	1	30236	1
3	1	31	7	2	2	1325	1	30236	1
4	1	16	14	2	2	1313	1	30236	1
5	2	35	3	3	3	2796	1	30236	1
6	1	7	11	3	1	1079	0	30236	1
7	1	10	3	1	1	2856	1	30236	1
8	1	30	1	2	2	1480	1	30236	1
9	2	25	1	1	1	1164	1	30236	1
10	2	8	7	1	1	1560	1	30236	1
11	2	2	15	2	2	2742	1	30236	1
12	1	9	2	3	3	1143	1	30236	1
13	1	6	17	1	1	857	1	30236	1
14	1	3	6	3	3	2102	1	30236	1
15	2	4	5	1	1	925	1	30236	1
16	1	23	18	1	1	930	1	30236	1
17	2	29	12	1	1	876	1	30236	1
18	1	27	15	3	3	1377	1	30236	1
19	2	5	2	3	3	1496	1	30236	1
20	2	20	6	3	3	1314	1	30236	1
21	1	14	10	3	3	1003	1	30236	1
22	1	28	12	1	1	943	1	30236	1
23	2	18	8	1	1	1009	1	30236	1
24	2	19	14	3	3	1982	1	30236	1
25	1	17	4	3	3	1624	1	30236	1
26	1	36	9	1	1	953	1	30236	1
27	2	1	13	3	3	1077	1	30236	1
28	1	33	8	3	3	1283	1	30236	1
29	2	12	4	1	1	981	1	30236	1
30	2	22	16	2	2	1862	1	30236	1
31	2	24	10	3	3	1641	1	30236	1
32	2	15	17	1	1	1083	1	30236	1
33	1	13	13	1	1	1537	1	30236	1
34	2	34	9	2	2	977	1	30236	1
35	2	21	18	1	1	1270	1	30236	1
36	2	32	11	2	2	1111	1	30236	1
1	2	10	10	2	2	3380	1	30242	1
2	2	9	5	3	3	1997	1	30242	1
3	1	14	17	1	1	1646	1	30242	1
4	2	6	15	1	1	1528	1	30242	1
5	2	28	18	3	3	1268	1	30242	1
6	2	11	14	2	2	1165	1	30242	1
7	1	26	12	1	2	2029	0	30242	1
8	1	22	11	1	1	1228	1	30242	1
9	2	17	1	1	1	1774	1	30242	1
10	1	8	3	3	3	1368	1	30242	1
11	2	13	6	2	2	1102	1	30242	1
12	1	1	4	2	2	1071	1	30242	1
13	1	4	9	2	2	1383	1	30242	1
14	2	18	8	3	3	1586	1	30242	1
15	2	23	12	3	3	1829	1	30242	1
16	1	35	16	3	3	1183	1	30242	1
17	1	34	10	3	3	2374	1	30242	1
18	1	7	7	3	3	1583	1	30242	1
19	1	2	14	1	1	3998	1	30242	1
20	1	20	8	1	2	4284	0	30242	1
21	1	12	2	2	2	1473	1	30242	1
22	2	36	4	3	1	1483	0	30242	1
23	1	3	15	2	2	908	1	30242	1
24	2	32	9	3	3	3771	1	30242	1
25	2	31	13	2	2	1673	1	30242	1
26	2	30	3	3	3	1220	1	30242	1
27	1	16	5	3	3	1633	1	30242	1
28	2	27	2	1	1	952	1	30242	1
29	1	19	6	1	1	1774	1	30242	1
30	1	15	13	1	1	2304	1	30242	1
31	1	21	1	3	2	2022	0	30242	1
32	2	24	16	3	3	2083	1	30242	1
33	2	33	17	3	3	2680	1	30242	1
34	2	29	11	3	3	2931	1	30242	1
35	1	5	18	2	2	1131	1	30242	1
36	2	25	7	3	3	4028	1	30242	1
1	1	31	15	2	2	2352	1	30255	1
2	1	4	18	3	3	1165	1	30255	1
3	1	36	17	2	2	1014	1	30255	1
4	2	29	9	3	3	1625	1	30255	1
5	1	32	13	1	1	3491	1	30255	1
6	2	24	10	1	1	1558	1	30255	1
7	1	23	14	2	2	1786	1	30255	1
8	1	6	8	3	3	3630	1	30255	1
9	2	34	6	2	2	1361	1	30255	1
10	1	33	5	1	1	983	1	30255	1
11	1	35	2	3	3	1221	1	30255	1
12	2	10	14	1	1	1509	1	30255	1
13	1	8	4	3	3	1997	1	30255	1
14	2	22	8	2	2	1637	1	30255	1
15	2	30	17	1	1	1417	1	30255	1
16	2	16	15	1	1	1309	1	30255	1
17	2	19	1	3	3	1614	1	30255	1
18	1	27	1	1	1	1428	1	30255	1
19	1	9	11	3	3	1293	1	30255	1
20	2	1	3	2	2	1145	1	30255	1
21	2	20	11	3	3	1017	1	30255	1
22	2	15	2	2	2	1721	1	30255	1
23	1	13	7	3	3	1469	1	30255	1
24	2	2	7	2	2	1428	1	30255	1
25	1	17	10	2	2	1328	1	30255	1
26	1	25	3	3	3	1143	1	30255	1
27	2	7	16	1	1	2131	1	30255	1
28	1	11	12	2	2	1092	1	30255	1
29	2	28	13	2	2	1221	1	30255	1
30	1	3	9	2	2	1060	1	30255	1
31	2	18	4	3	3	945	1	30255	1
32	2	21	18	2	2	2608	1	30255	1
33	1	12	6	2	2	902	1	30255	1
34	2	26	5	2	2	1128	1	30255	1
35	2	5	12	2	2	1281	1	30255	1
36	1	14	16	2	2	1650	1	30255	1
1	1	1	15	2	2	3514	1	30274	1
2	1	19	4	3	3	3124	1	30274	1
3	1	12	12	3	3	1386	1	30274	1
4	2	11	4	1	1	1241	1	30274	1
5	1	21	17	2	2	2666	1	30274	1
6	2	35	16	3	3	2140	1	30274	1
7	2	7	11	1	1	1590	1	30274	1
8	1	24	9	1	1	2592	1	30274	1
9	1	33	5	3	3	1847	1	30274	1
10	2	16	10	1	1	1791	1	30274	1
11	2	29	5	1	1	2910	1	30274	1
12	1	2	6	1	1	1470	1	30274	1
13	2	27	3	3	3	2727	1	30274	1
14	2	22	13	2	2	2287	1	30274	1
15	2	8	6	2	2	1647	1	30274	1
16	1	17	11	3	3	3258	1	30274	1
17	1	30	16	3	3	1548	1	30274	1
18	1	3	3	1	2	4303	0	30274	1
19	2	18	8	2	2	2466	1	30274	1
20	2	15	2	2	1	2121	0	30274	1
21	1	23	2	1	1	1107	1	30274	1
22	1	14	7	1	1	2089	1	30274	1
23	2	4	15	2	2	2704	1	30274	1
24	1	5	18	3	3	1600	1	30274	1
25	1	31	14	1	3	2040	0	30274	1
26	2	20	7	3	3	4092	1	30274	1
27	2	34	12	1	1	3502	1	30274	1
28	1	28	10	1	1	1267	1	30274	1
29	2	9	18	1	1	958	1	30274	1
30	2	36	1	2	2	4704	1	30274	1
31	1	26	13	3	3	1883	1	30274	1
32	1	32	1	3	3	3907	1	30274	1
33	1	6	8	1	1	2383	1	30274	1
34	2	13	17	2	3	3220	0	30274	1
35	2	10	14	1	2	2185	0	30274	1
36	2	25	9	3	3	5089	1	30274	1
1	2	8	16	1	1	4029	1	30283	1
2	2	20	8	3	3	3381	1	30283	1
3	1	16	10	2	2	3379	1	30283	1
4	1	24	17	2	1	1622	0	30283	1
5	2	9	14	1	1	3730	1	30283	1
6	1	4	9	3	3	1560	1	30283	1
7	2	1	10	1	1	1074	1	30283	1
8	2	34	17	1	1	2663	1	30283	1
9	1	13	14	3	3	1727	1	30283	1
10	2	30	6	2	2	4614	1	30283	1
11	1	6	11	2	2	2371	1	30283	1
12	2	29	13	3	3	3109	1	30283	1
13	2	14	7	1	1	1791	1	30283	1
14	1	11	15	2	2	2241	1	30283	1
15	1	25	8	1	1	3012	1	30283	1
16	2	36	11	1	1	4272	1	30283	1
17	2	21	15	1	1	2760	1	30283	1
18	2	33	1	1	1	2891	1	30283	1
19	2	27	18	2	2	1096	1	30283	1
20	1	22	5	2	2	3124	1	30283	1
21	1	12	1	1	1	3016	1	30283	1
22	2	10	5	3	3	2595	1	30283	1
23	1	23	2	3	3	2505	1	30283	1
24	1	28	12	3	3	1198	1	30283	1
25	1	35	18	1	1	1993	1	30283	1
26	1	5	16	3	3	1580	1	30283	1
27	2	3	3	3	1	4427	0	30283	1
28	1	17	13	1	3	2441	0	30283	1
29	1	7	4	3	3	3454	1	30283	1
30	2	32	12	2	1	1053	0	30283	1
31	1	15	3	2	1	1988	0	30283	1
32	2	2	9	1	2	2714	0	30283	1
33	1	26	7	2	2	2327	1	30283	1
34	2	18	4	2	2	2259	1	30283	1
35	1	19	6	2	2	2162	1	30283	1
36	2	31	2	3	3	3162	1	30283	1
1	2	6	9	2	2	1997	1	30295	1
2	1	29	6	1	1	1411	1	30295	1
3	1	33	18	3	3	1049	1	30295	1
4	2	3	14	2	2	2795	1	30295	1
5	2	24	5	2	2	1048	1	30295	1
6	1	10	9	1	1	1855	1	30295	1
7	2	31	16	2	2	1697	1	30295	1
8	1	11	8	1	1	5521	1	30295	1
9	2	12	2	1	1	1080	1	30295	1
10	2	14	18	2	2	3585	1	30295	1
11	2	32	4	2	2	692	1	30295	1
12	2	9	13	3	3	920	1	30295	1
13	1	4	2	1	1	1561	1	30295	1
14	1	30	17	3	3	1663	1	30295	1
15	1	28	12	3	3	2229	1	30295	1
16	1	23	15	1	1	1175	1	30295	1
17	2	2	1	3	3	1170	1	30295	1
18	2	8	10	2	2	2682	1	30295	1
19	1	16	5	1	1	1161	1	30295	1
20	1	15	1	3	1	4060	0	30295	1
21	1	25	11	1	1	1902	1	30295	1
22	1	27	3	1	1	1546	1	30295	1
23	2	5	11	1	1	1526	1	30295	1
24	1	18	4	2	2	2579	1	30295	1
25	2	22	6	3	3	2036	1	30295	1
26	2	35	7	1	1	1564	1	30295	1
27	2	17	3	3	3	1255	1	30295	1
28	1	20	16	1	1	1041	1	30295	1
29	2	36	17	3	3	1888	1	30295	1
30	1	26	13	2	2	3752	1	30295	1
31	1	21	14	3	3	3231	1	30295	1
32	2	13	8	2	2	1179	1	30295	1
33	1	19	10	1	1	1141	1	30295	1
34	2	1	12	1	1	1133	1	30295	1
35	2	34	15	1	1	2178	1	30295	1
36	1	7	7	2	2	2570	1	30295	1
1	1	7	18	2	2	2059	1	30330	1
2	2	16	15	1	1	2443	1	30330	1
3	1	28	13	3	3	1856	1	30330	1
4	2	31	17	2	2	1822	1	30330	1
5	2	36	12	1	1	1265	1	30330	1
6	1	35	15	3	3	2044	1	30330	1
7	1	22	4	2	1	1945	0	30330	1
8	1	19	1	2	2	1686	1	30330	1
9	2	14	3	2	2	1461	1	30330	1
10	2	29	13	3	3	1734	1	30330	1
11	1	26	7	3	3	2526	1	30330	1
12	2	11	2	2	2	1152	1	30330	1
13	2	21	4	3	3	1724	1	30330	1
14	2	25	5	2	2	1281	1	30330	1
15	1	5	2	3	3	2241	1	30330	1
16	1	34	5	1	1	3146	1	30330	1
17	1	27	16	1	1	807	1	30330	1
18	1	15	14	3	3	1354	1	30330	1
19	1	12	10	2	2	1398	1	30330	1
20	2	18	10	1	1	1012	1	30330	1
21	2	32	7	2	2	1188	1	30330	1
22	1	4	8	1	1	2219	1	30330	1
23	1	8	3	2	2	1540	1	30330	1
24	2	13	6	3	3	1519	1	30330	1
25	1	9	11	1	1	1333	1	30330	1
26	2	2	8	2	2	1823	1	30330	1
27	1	6	9	2	2	3005	1	30330	1
28	2	10	1	2	2	1761	1	30330	1
29	1	20	17	3	3	1322	1	30330	1
30	2	33	9	3	3	1543	1	30330	1
31	1	17	12	2	2	2200	1	30330	1
32	2	30	11	3	3	2131	1	30330	1
33	2	3	16	1	1	1410	1	30330	1
34	2	24	14	3	3	1601	1	30330	1
35	1	23	6	3	3	2309	1	30330	1
36	2	1	18	1	1	982	1	30330	1
1	2	10	10	1	1	2144	1	30346	1
2	2	35	4	3	2	3375	0	30346	1
3	1	15	5	1	1	2011	1	30346	1
4	1	36	4	1	1	1493	1	30346	1
5	2	17	6	2	2	1407	1	30346	1
6	1	16	3	1	3	2215	0	30346	1
7	2	34	3	2	2	1008	1	30346	1
8	1	27	15	1	2	2693	0	30346	1
9	1	18	8	1	1	1984	1	30346	1
10	2	3	15	1	1	1824	1	30346	1
11	1	13	12	2	2	948	1	30346	1
12	2	25	17	3	3	1971	1	30346	1
13	1	26	7	3	3	2098	1	30346	1
14	1	9	10	3	1	2235	0	30346	1
15	1	23	13	1	2	1640	0	30346	1
16	2	8	11	3	3	1767	1	30346	1
