onset	 pairType	 fsStimID_probe	 objStimID_cue	 cond	 duration	 answer	 resp	 RT	 isCorrect	subject	run
100.5	1	5	16	1	16.5	1	1	11537	1	40778	2
118.5	2	5	2	4	16.5	0	1	13271	0	40778	2
136.5	1	15	14	1	16.5	1	1	11822	1	40778	2
156.0	2	2	3	4	16.5	0	2	11732	1	40778	2
177.0	1	2	4	1	16.5	1	1	12091	1	40778	2
195.0	2	1	6	4	16.5	0	2	13152	1	40778	2
214.5	1	7	19	2	16.5	0	2	12649	1	40778	2
1.5	2	10	23	3	16.5	1	2	12030	0	40778	3
19.5	2	8	7	3	16.5	1	1	12209	1	40778	3
40.5	2	14	18	4	16.5	0	2	13403	1	40778	3
58.5	2	13	27	4	16.5	0	1	12792	0	40778	3
78.0	2	3	5	3	16.5	1	1	12410	1	40778	3
97.5	1	16	20	2	16.5	0	2	12047	1	40778	3
118.5	1	3	35	1	16.5	1	1	12272	1	40778	3
139.5	2	18	9	4	16.5	0	2	11855	1	40778	3
157.5	2	7	33	4	16.5	0	2	12741	1	40778	3
178.5	1	12	12	2	16.5	0	2	11615	1	40778	3
198.0	1	14	13	1	16.5	1	1	11631	1	40778	3
217.5	1	8	11	1	16.5	1	2	12584	0	40778	3
1.5	1	10	1	1	16.5	1	1	13048	1	40779	1
22.5	1	11	27	2	16.5	0	1	11592	0	40779	1
42.0	2	5	35	4	16.5	0	2	12406	1	40779	1
61.5	2	11	12	3	16.5	1	1	11138	1	40779	1
82.5	2	18	22	4	16.5	0	1	12616	0	40779	1
100.5	2	13	10	4	16.5	0	2	12988	1	40779	1
121.5	1	14	17	1	16.5	1	1	12863	1	40779	1
141.0	1	13	30	1	16.5	1	2	13276	0	40779	1
160.5	1	4	6	1	16.5	1	2	12579	0	40779	1
178.5	1	18	21	1	16.5	1	1	12099	1	40779	1
196.5	1	5	8	2	16.5	0	1	12267	0	40779	1
217.5	2	8	16	4	16.5	0	2	12707	1	40779	1
1.5	2	4	26	3	16.5	1	1	12178	1	40779	2
21.0	2	17	31	3	16.5	1	1	12404	1	40779	2
40.5	2	16	25	4	16.5	0	2	11911	1	40779	2
1.5	1	11	13	1	16.5	1	 1	 11699	1	40782	1
19.5	1	16	24	2	16.5	0	 2	 11868	1	40782	1
37.5	2	13	7	3	16.5	1	 1	 11553	1	40782	1
58.5	1	13	8	1	16.5	1	 1	 12138	1	40782	1
76.5	1	15	12	2	16.5	0	 2	 11648	1	40782	1
94.5	1	3	6	1	16.5	1	 1	 11835	1	40782	1
114.0	1	4	33	1	16.5	1	 1	 11223	1	40782	1
133.5	2	16	1	4	16.5	0	 2	 12321	1	40782	1
154.5	1	1	2	1	16.5	1	 1	 11943	1	40782	1
174.0	2	12	26	4	16.5	0	 NaN	 NaN	0	40782	1
195.0	2	3	19	4	16.5	0	 2	 12130	1	40782	1
216.0	1	7	31	2	16.5	0	 2	 11497	1	40782	1
1.5	1	18	21	2	16.5	0	 NaN	 NaN	0	40782	2
22.5	1	8	32	2	16.5	0	 2	 12118	1	40782	2
42.0	1	17	17	2	16.5	0	 2	 11804	1	40782	2
61.5	2	2	27	3	16.5	1	 1	 11632	1	40782	2
79.5	1	5	22	1	16.5	1	 1	 11387	1	40782	2
99.0	1	2	18	1	16.5	1	 1	 11734	1	40782	2
117.0	2	7	34	3	16.5	1	 NaN	 NaN	0	40782	2
138.0	1	6	36	2	16.5	0	 2	 11649	1	40782	2
157.5	1	14	5	2	16.5	0	 2	 12080	1	40782	2
178.5	2	6	29	3	16.5	1	 1	 11523	1	40782	2
196.5	2	15	28	4	16.5	0	 2	 11643	1	40782	2
217.5	2	1	14	3	16.5	1	 1	 12366	1	40782	2
1.5	2	14	25	4	16.5	0	2	12945	1	40782	3
22.5	1	10	15	1	16.5	1	1	11798	1	40782	3
42.0	2	8	23	3	16.5	1	1	12034	1	40782	3
63.0	2	10	11	4	16.5	0	2	12661	1	40782	3
82.5	2	18	35	3	16.5	1	1	11640	1	40782	3
103.5	1	12	3	2	16.5	0	2	11767	1	40782	3
121.5	2	4	20	4	16.5	0	2	12806	1	40782	3
139.5	2	9	9	4	16.5	0	2	11739	1	40782	3
159.0	2	11	10	3	16.5	1	1	11902	1	40782	3
180.0	1	9	4	1	16.5	1	1	11488	1	40782	3
198.0	2	17	16	4	16.5	0	2	12076	1	40782	3
217.5	2	5	30	3	16.5	1	1	12137	1	40782	3
1.5	1	9	24	1	16.5	1	 1	 11296	1	40784	1
21.0	1	16	15	1	16.5	1	 1	 11579	1	40784	1
40.5	2	14	30	4	16.5	0	 2	 12177	1	40784	1
60.0	2	10	27	4	16.5	0	 NaN	 NaN	0	40784	1
81.0	2	11	36	3	16.5	1	 2	 12194	0	40784	1
99.0	2	4	11	4	16.5	0	 2	 11764	1	40784	1
118.5	2	8	21	3	16.5	1	 1	 11117	1	40784	1
136.5	1	10	19	1	16.5	1	 1	 11006	1	40784	1
157.5	2	12	10	4	16.5	0	 2	 12800	1	40784	1
175.5	1	15	32	2	16.5	0	 2	 12077	1	40784	1
196.5	2	16	5	3	16.5	1	 1	 11843	1	40784	1
217.5	1	3	16	2	16.5	0	 1	 12054	0	40784	1
1.5	1	18	7	1	16.5	1	1	11691	1	40784	2
21.0	2	3	1	4	16.5	0	1	12216	0	40784	2
42.0	1	1	22	2	16.5	0	2	12337	1	40784	2
60.0	1	6	23	1	16.5	1	1	12004	1	40784	2
78.0	1	2	9	2	16.5	0	2	11760	1	40784	2
99.0	2	1	2	4	16.5	0	2	11806	1	40784	2
118.5	1	5	6	1	16.5	1	1	13003	1	40784	2
136.5	2	6	3	4	16.5	0	1	12602	0	40784	2
157.5	1	12	4	2	16.5	0	2	11731	1	40784	2
177.0	1	14	26	1	16.5	1	1	12303	1	40784	2
196.5	2	5	12	3	16.5	1	1	12052	1	40784	2
217.5	2	2	29	3	16.5	1	1	12019	1	40784	2
1.5	2	7	14	3	16.5	1	1	12415	1	40784	3
22.5	2	9	33	3	16.5	1	1	11921	1	40784	3
40.5	2	15	8	3	16.5	1	1	11545	1	40784	3
58.5	1	13	17	2	16.5	0	2	12548	1	40784	3
76.5	1	4	35	2	16.5	0	2	11627	1	40784	3
97.5	1	11	18	1	16.5	1	1	12572	1	40784	3
117.0	1	7	28	2	16.5	0	2	12001	1	40784	3
136.5	2	13	25	4	16.5	0	2	12490	1	40784	3
157.5	1	17	20	2	16.5	0	2	12135	1	40784	3
178.5	2	17	34	3	16.5	1	1	11868	1	40784	3
198.0	1	8	31	1	16.5	1	1	12805	1	40784	3
216.0	2	18	13	4	16.5	0	2	12048	1	40784	3
1.5	1	16	12	1	16.5	1	 1	 11778	1	40796	1
19.5	2	7	30	3	16.5	1	 1	 12480	1	40796	1
40.5	1	11	11	2	16.5	0	 1	 11238	0	40796	1
60.0	2	17	24	4	16.5	0	 1	 11442	0	40796	1
79.5	1	15	9	1	16.5	1	 NaN	 NaN	0	40796	1
100.5	2	13	27	4	16.5	0	 NaN	 NaN	0	40796	1
118.5	1	13	3	1	16.5	1	 NaN	 NaN	0	40796	1
138.0	2	2	34	4	16.5	0	 NaN	 NaN	0	40796	1
159.0	2	16	1	3	16.5	1	 NaN	 NaN	0	40796	1
180.0	2	4	5	4	16.5	0	 NaN	 NaN	0	40796	1
199.5	2	8	36	3	16.5	1	 NaN	 NaN	0	40796	1
217.5	1	6	20	2	16.5	0	 NaN	 NaN	0	40796	1
1.5	1	10	32	1	16.5	1	 2	 11891	0	40796	2
19.5	2	6	13	3	16.5	1	 1	 11496	1	40796	2
39.0	2	10	2	3	16.5	1	 1	 11737	1	40796	2
60.0	1	14	25	2	16.5	0	 2	 11608	1	40796	2
81.0	2	15	21	4	16.5	0	 1	 12046	0	40796	2
102.0	1	12	31	2	16.5	0	 2	 11285	1	40796	2
120.0	2	11	28	3	16.5	1	 2	 11999	0	40796	2
141.0	2	9	18	4	16.5	0	 1	 11943	0	40796	2
160.5	1	1	16	2	16.5	0	 1	 11879	0	40796	2
178.5	2	1	8	3	16.5	1	 1	 12172	1	40796	2
198.0	2	3	15	4	16.5	0	 NaN	 NaN	0	40796	2
217.5	1	9	17	2	16.5	0	 1	 11706	0	40796	2
1.5	2	12	29	3	16.5	1	1	11977	1	40796	3
21.0	1	18	10	2	16.5	0	2	11417	1	40796	3
42.0	1	5	26	1	16.5	1	1	11544	1	40796	3
60.0	1	8	19	2	16.5	0	2	11626	1	40796	3
81.0	2	14	33	3	16.5	1	1	12434	1	40796	3
99.0	2	5	14	4	16.5	0	1	12220	0	40796	3
118.5	1	2	23	1	16.5	1	2	11679	0	40796	3
136.5	1	17	22	1	16.5	1	1	11207	1	40796	3
154.5	2	18	4	4	16.5	0	2	11728	1	40796	3
174.0	1	4	6	1	16.5	1	1	11771	1	40796	3
193.5	1	3	7	1	16.5	1	1	11828	1	40796	3
214.5	1	7	35	2	16.5	0	2	11452	1	40796	3
1.5	1	7	24	1	16.5	1	 NaN	 NaN	0	40803	1
19.5	2	15	3	3	16.5	1	 1	 11880	1	40803	1
37.5	2	9	32	4	16.5	0	 2	 11729	1	40803	1
57.0	1	6	1	2	16.5	0	 2	 12073	1	40803	1
75.0	2	7	4	4	16.5	0	 2	 12277	1	40803	1
94.5	2	6	6	4	16.5	0	 NaN	 NaN	0	40803	1
115.5	1	14	20	2	16.5	0	 NaN	 NaN	0	40803	1
136.5	2	18	36	4	16.5	0	 2	 12987	1	40803	1
154.5	2	13	28	3	16.5	1	 1	 12033	1	40803	1
175.5	2	16	19	4	16.5	0	 2	 12020	1	40803	1
195.0	2	1	2	3	16.5	1	 1	 11091	1	40803	1
214.5	1	12	12	2	16.5	0	 2	 11536	1	40803	1
1.5	1	8	15	1	16.5	1	1	12525	1	40803	2
19.5	1	13	14	1	16.5	1	2	12574	0	40803	2
39.0	1	17	16	1	16.5	1	1	12161	1	40803	2
57.0	1	2	33	2	16.5	0	2	12316	1	40803	2
78.0	1	11	18	2	16.5	0	2	12502	1	40803	2
99.0	2	3	13	3	16.5	1	1	12364	1	40803	2
120.0	2	10	30	3	16.5	1	2	12823	0	40803	2
138.0	1	1	34	1	16.5	1	1	11810	1	40803	2
156.0	2	11	21	4	16.5	0	2	11853	1	40803	2
177.0	2	17	31	4	16.5	0	2	11909	1	40803	2
196.5	1	5	9	1	16.5	1	1	11592	1	40803	2
216.0	2	12	7	3	16.5	1	1	11327	1	40803	2
1.5	1	16	26	1	16.5	1	 NaN	 NaN	0	40803	3
19.5	2	5	23	4	16.5	0	 2	 11967	1	40803	3
39.0	2	2	29	3	16.5	1	 1	 11589	1	40803	3
60.0	2	14	22	3	16.5	1	 2	 12587	0	40803	3
78.0	2	8	5	3	16.5	1	 2	 12622	0	40803	3
99.0	1	4	25	2	16.5	0	 2	 11414	1	40803	3
118.5	1	15	10	2	16.5	0	 2	 11754	1	40803	3
136.5	1	3	35	2	16.5	0	 1	 13051	0	40803	3
156.0	1	9	11	2	16.5	0	 2	 11891	1	40803	3
177.0	1	18	17	1	16.5	1	 1	 11066	1	40803	3
195.0	2	4	8	4	16.5	0	 2	 11186	1	40803	3
214.5	1	10	27	1	16.5	1	 1	 11516	1	40803	3
1.5	2	1	22	4	16.5	0	 NaN	 NaN	0	40811	1
21.0	2	9	23	4	16.5	0	 1	 11506	0	40811	1
39.0	1	6	16	1	16.5	1	 2	 10868	0	40811	1
57.0	2	8	17	4	16.5	0	 2	 11360	1	40811	1
78.0	1	16	21	1	16.5	1	 2	 11304	0	40811	1
99.0	2	11	15	3	16.5	1	 1	 10942	1	40811	1
120.0	1	4	6	2	16.5	0	 2	 11146	1	40811	1
139.5	2	10	11	4	16.5	0	 2	 11376	1	40811	1
159.0	2	14	9	4	16.5	0	 2	 11319	1	40811	1
177.0	2	12	14	3	16.5	1	 1	 11453	1	40811	1
195.0	2	3	5	3	16.5	1	 2	 11316	0	40811	1
216.0	1	15	13	2	16.5	0	 1	 11425	0	40811	1
1.5	2	17	31	3	16.5	1	1	11052	1	40811	2
19.5	1	12	25	1	16.5	1	1	10909	1	40811	2
40.5	2	18	27	3	16.5	1	1	11443	1	40811	2
58.5	1	8	20	2	16.5	0	1	11452	0	40811	2
79.5	2	16	32	4	16.5	0	2	11506	1	40811	2
100.5	1	9	18	1	16.5	1	1	11227	1	40811	2
121.5	2	6	35	3	16.5	1	1	11198	1	40811	2
139.5	2	13	3	3	16.5	1	1	11477	1	40811	2
159.0	1	14	28	2	16.5	0	2	11739	1	40811	2
177.0	1	7	33	1	16.5	1	1	11162	1	40811	2
196.5	1	3	19	2	16.5	0	2	11729	1	40811	2
216.0	1	5	4	2	16.5	0	1	11270	0	40811	2
1.5	2	5	30	3	16.5	1	2	11407	0	40811	3
22.5	2	7	1	3	16.5	1	1	11033	1	40811	3
42.0	1	11	7	1	16.5	1	1	11922	1	40811	3
60.0	2	4	2	4	16.5	0	2	12704	1	40811	3
78.0	2	2	8	4	16.5	0	1	12434	0	40811	3
96.0	1	18	24	2	16.5	0	2	11235	1	40811	3
115.5	1	1	10	1	16.5	1	1	11919	1	40811	3
135.0	1	17	26	2	16.5	0	2	11530	1	40811	3
156.0	1	2	12	1	16.5	1	1	11844	1	40811	3
177.0	2	15	29	4	16.5	0	1	12416	0	40811	3
198.0	1	13	36	2	16.5	0	2	12129	1	40811	3
216.0	1	10	34	1	16.5	1	1	11473	1	40811	3
1.5	2	13	29	4	16.5	0	 NaN	 NaN	0	40825	1
22.5	1	11	13	1	16.5	1	 NaN	 NaN	0	40825	1
42.0	1	18	21	2	16.5	0	 1	 11966	0	40825	1
61.5	2	2	10	4	16.5	0	 1	 13189	0	40825	1
81.0	2	4	4	3	16.5	1	 1	 12094	1	40825	1
99.0	1	5	34	2	16.5	0	 1	 11607	0	40825	1
120.0	2	10	11	3	16.5	1	 1	 11825	1	40825	1
141.0	2	5	25	3	16.5	1	 2	 11534	0	40825	1
160.5	1	14	8	1	16.5	1	 1	 11842	1	40825	1
181.5	2	8	12	4	16.5	0	 1	 11436	0	40825	1
199.5	2	16	32	4	16.5	0	 1	 11558	0	40825	1
217.5	2	17	36	4	16.5	0	 1	 11627	0	40825	1
1.5	1	1	14	1	16.5	1	 NaN	 NaN	0	40855	1
21.0	1	17	1	1	16.5	1	 NaN	 NaN	0	40855	1
42.0	2	4	6	3	16.5	1	 2	 11323	0	40855	1
63.0	1	12	18	1	16.5	1	 2	 12611	0	40855	1
82.5	2	13	23	4	16.5	0	 2	 11412	1	40855	1
100.5	2	8	4	4	16.5	0	 2	 11692	1	40855	1
118.5	2	2	29	3	16.5	1	 2	 12164	0	40855	1
138.0	1	11	21	2	16.5	0	 1	 13211	0	40855	1
159.0	1	15	31	1	16.5	1	 2	 12320	0	40855	1
177.0	2	7	7	3	16.5	1	 1	 13063	1	40855	1
198.0	2	11	9	3	16.5	1	 2	 12164	0	40855	1
216.0	1	10	5	2	16.5	0	 2	 11532	1	40855	1
1.5	2	3	10	3	16.5	1	 NaN	 NaN	0	40855	2
19.5	1	18	25	2	16.5	0	 2	 12515	1	40855	2
39.0	1	2	16	2	16.5	0	 2	 12888	1	40855	2
57.0	1	6	33	1	16.5	1	 1	 12810	1	40855	2
78.0	2	10	2	4	16.5	0	 2	 11388	1	40855	2
97.5	2	16	13	3	16.5	1	 NaN	 NaN	0	40855	2
118.5	2	12	22	3	16.5	1	 NaN	 NaN	0	40855	2
136.5	1	4	8	2	16.5	0	 NaN	 NaN	0	40855	2
157.5	2	6	34	3	16.5	1	 NaN	 NaN	0	40855	2
177.0	2	5	3	4	16.5	0	 NaN	 NaN	0	40855	2
195.0	1	5	19	2	16.5	0	 2	 10809	1	40855	2
216.0	1	7	32	1	16.5	1	 1	 13291	1	40855	2
1.5	1	16	24	1	16.5	1	1	12682	1	40855	3
22.5	1	9	28	1	16.5	1	1	12628	1	40855	3
42.0	1	14	11	2	16.5	0	2	13248	1	40855	3
60.0	1	13	20	2	16.5	0	1	12217	0	40855	3
79.5	2	1	26	4	16.5	0	1	11533	0	40855	3
97.5	2	15	30	3	16.5	1	2	11950	0	40855	3
115.5	2	18	36	4	16.5	0	2	12617	1	40855	3
133.5	2	17	15	4	16.5	0	1	12488	0	40855	3
153.0	1	8	35	1	16.5	1	2	12586	0	40855	3
174.0	1	3	17	2	16.5	0	2	12598	1	40855	3
193.5	2	14	27	4	16.5	0	1	12428	0	40855	3
214.5	2	9	12	4	16.5	0	1	13198	0	40855	3
1.5	1	1	26	2	16.5	0	2	11436	1	40859	1
19.5	1	12	31	2	16.5	0	2	11284	1	40859	1
37.5	1	8	29	1	16.5	1	2	11313	0	40859	1
57.0	1	10	36	1	16.5	1	1	10953	1	40859	1
78.0	1	7	1	1	16.5	1	1	11494	1	40859	1
97.5	1	4	21	2	16.5	0	2	11899	1	40859	1
118.5	2	12	24	4	16.5	0	2	12078	1	40859	1
136.5	1	13	13	2	16.5	0	2	12608	1	40859	1
157.5	2	3	2	4	16.5	0	2	11531	1	40859	1
177.0	1	14	4	1	16.5	1	1	10949	1	40859	1
196.5	1	6	25	1	16.5	1	2	12234	0	40859	1
217.5	1	11	9	1	16.5	1	1	11900	1	40859	1
1.5	1	15	12	1	16.5	1	1	11457	1	40859	2
19.5	2	13	17	3	16.5	1	1	11331	1	40859	2
39.0	2	18	30	3	16.5	1	1	11714	1	40859	2
57.0	2	11	16	3	16.5	1	2	12905	0	40859	2
78.0	2	16	22	4	16.5	0	2	11651	1	40859	2
99.0	1	9	18	2	16.5	0	2	12340	1	40859	2
117.0	2	1	20	3	16.5	1	1	11051	1	40859	2
138.0	2	10	23	4	16.5	0	2	11617	1	40859	2
159.0	2	2	11	4	16.5	0	2	12053	1	40859	2
178.5	1	5	34	1	16.5	1	1	11074	1	40859	2
198.0	2	5	14	4	16.5	0	2	11616	1	40859	2
217.5	1	2	6	1	16.5	1	1	11321	1	40859	2
1.5	2	7	33	3	16.5	1	 NaN	 NaN	0	40859	3
21.0	2	4	28	4	16.5	0	 2	 12138	1	40859	3
39.0	1	3	15	2	16.5	0	 2	 11592	1	40859	3
60.0	1	17	19	2	16.5	0	 2	 11419	1	40859	3
79.5	2	14	35	3	16.5	1	 1	 11211	1	40859	3
97.5	2	15	8	3	16.5	1	 1	 12221	1	40859	3
118.5	2	8	3	4	16.5	0	 2	 12024	1	40859	3
138.0	1	16	10	2	16.5	0	 2	 12233	1	40859	3
156.0	2	9	32	3	16.5	1	 NaN	 NaN	0	40859	3
177.0	2	17	27	3	16.5	1	 1	 11674	1	40859	3
196.5	1	18	5	2	16.5	0	 2	 11394	1	40859	3
214.5	2	6	7	4	16.5	0	 2	 11251	1	40859	3
1.5	2	7	24	4	16.5	0	 NaN	 NaN	0	40861	1
21.0	2	17	25	3	16.5	1	 NaN	 NaN	0	40861	1
40.5	2	14	21	4	16.5	0	 NaN	 NaN	0	40861	1
58.5	1	10	16	1	16.5	1	 NaN	 NaN	0	40861	1
79.5	2	5	26	3	16.5	1	 NaN	 NaN	0	40861	1
97.5	1	4	5	1	16.5	1	 NaN	 NaN	0	40861	1
118.5	2	18	22	4	16.5	0	 NaN	 NaN	0	40861	1
139.5	2	13	29	3	16.5	1	 NaN	 NaN	0	40861	1
157.5	1	11	32	1	16.5	1	 NaN	 NaN	0	40861	1
178.5	1	1	34	1	16.5	1	 NaN	 NaN	0	40861	1
198.0	1	14	9	2	16.5	0	 NaN	 NaN	0	40861	1
217.5	2	16	27	4	16.5	0	 NaN	 NaN	0	40861	1
1.5	1	18	13	1	16.5	1	 1	 12807	1	40861	2
19.5	2	11	31	4	16.5	0	 2	 11387	1	40861	2
39.0	1	15	30	2	16.5	0	 2	 11621	1	40861	2
58.5	2	3	20	3	16.5	1	 1	 13034	1	40861	2
79.5	2	6	19	3	16.5	1	 NaN	 NaN	0	40861	2
97.5	1	8	36	2	16.5	0	 1	 12124	0	40861	2
117.0	1	3	14	2	16.5	0	 NaN	 NaN	0	40861	2
138.0	1	7	3	2	16.5	0	 2	 11458	1	40861	2
156.0	1	12	18	2	16.5	0	 2	 11648	1	40861	2
177.0	2	2	12	4	16.5	0	 2	 12744	1	40861	2
195.0	2	15	4	4	16.5	0	 1	 13163	0	40861	2
214.5	2	9	6	3	16.5	1	 1	 12068	1	40861	2
1.5	1	13	23	2	16.5	0	 2	 13368	1	40861	3
21.0	2	8	2	3	16.5	1	 NaN	 NaN	0	40861	3
42.0	2	10	35	3	16.5	1	 2	 11844	0	40861	3
60.0	1	9	10	1	16.5	1	 NaN	 NaN	0	40861	3
81.0	1	2	11	2	16.5	0	 NaN	 NaN	0	40861	3
99.0	2	1	15	3	16.5	1	 NaN	 NaN	0	40861	3
120.0	1	6	33	1	16.5	1	 NaN	 NaN	0	40861	3
139.5	1	17	28	2	16.5	0	 NaN	 NaN	0	40861	3
160.5	2	12	17	4	16.5	0	 NaN	 NaN	0	40861	3
178.5	1	16	7	1	16.5	1	 NaN	 NaN	0	40861	3
196.5	1	5	8	1	16.5	1	 NaN	 NaN	0	40861	3
216.0	2	4	1	4	16.5	0	 NaN	 NaN	0	40861	3
1.5	2	7	25	4	16.5	0	2	11491	1	40876	1
22.5	1	10	30	1	16.5	1	1	11776	1	40876	1
43.5	2	3	31	4	16.5	0	2	11725	1	40876	1
63.0	2	11	8	3	16.5	1	1	11347	1	40876	1
81.0	2	8	17	4	16.5	0	2	11429	1	40876	1
100.5	1	11	7	2	16.5	0	2	11490	1	40876	1
120.0	1	5	12	2	16.5	0	2	11488	1	40876	1
138.0	1	15	4	1	16.5	1	1	11565	1	40876	1
157.5	1	4	9	1	16.5	1	1	11195	1	40876	1
175.5	1	12	29	1	16.5	1	1	11371	1	40876	1
196.5	1	17	32	2	16.5	0	2	11431	1	40876	1
214.5	2	16	18	3	16.5	1	2	12328	0	40876	1
1.5	2	18	19	4	16.5	0	 2	 11652	1	40876	2
22.5	2	12	35	3	16.5	1	 1	 11338	1	40876	2
40.5	1	7	27	1	16.5	1	 1	 11106	1	40876	2
60.0	2	6	26	3	16.5	1	 1	 11356	1	40876	2
81.0	2	4	11	3	16.5	1	 1	 11294	1	40876	2
102.0	1	14	5	2	16.5	0	 2	 11533	1	40876	2
120.0	2	14	21	3	16.5	1	 1	 11712	1	40876	2
139.5	1	8	20	2	16.5	0	 2	 12974	1	40876	2
159.0	2	9	2	3	16.5	1	 1	 11557	1	40876	2
180.0	1	18	34	1	16.5	1	 1	 11333	1	40876	2
198.0	2	10	23	3	16.5	1	 1	 12146	1	40876	2
217.5	2	5	3	4	16.5	0	 NaN	 NaN	0	40876	2
1.5	2	2	14	3	16.5	1	1	11850	1	40876	3
19.5	1	6	28	1	16.5	1	1	12356	1	40876	3
39.0	1	9	16	2	16.5	0	1	11148	0	40876	3
58.5	1	13	22	2	16.5	0	1	11431	0	40876	3
79.5	1	1	1	2	16.5	0	2	11686	1	40876	3
100.5	2	1	6	4	16.5	0	2	11783	1	40876	3
120.0	1	3	24	1	16.5	1	1	11190	1	40876	3
141.0	2	17	13	4	16.5	0	1	12477	0	40876	3
159.0	1	16	36	1	16.5	1	1	11130	1	40876	3
177.0	1	2	33	2	16.5	0	2	11413	1	40876	3
198.0	2	15	10	4	16.5	0	2	12582	1	40876	3
216.0	2	13	15	4	16.5	0	2	11938	1	40876	3
1.5	2	4	2	3	16.5	1	 1	 13262	1	40878	1
19.5	2	11	1	3	16.5	1	 1	 12177	1	40878	1
39.0	1	7	14	1	16.5	1	 1	 12079	1	40878	1
58.5	1	12	3	1	16.5	1	 1	 11569	1	40878	1
78.0	2	7	33	3	16.5	1	 1	 12554	1	40878	1
99.0	1	1	21	2	16.5	0	 2	 11913	1	40878	1
118.5	1	10	4	2	16.5	0	 2	 11419	1	40878	1
136.5	2	6	15	4	16.5	0	 NaN	 NaN	0	40878	1
157.5	2	8	31	3	16.5	1	 2	 12001	0	40878	1
175.5	2	13	18	4	16.5	0	 1	 11645	0	40878	1
193.5	1	5	25	1	16.5	1	 1	 11107	1	40878	1
214.5	2	3	22	3	16.5	1	 1	 12537	1	40878	1
1.5	2	14	8	4	16.5	0	2	11795	1	40878	2
21.0	1	14	29	1	16.5	1	1	11136	1	40878	2
42.0	1	4	35	1	16.5	1	1	11656	1	40878	2
60.0	2	12	16	3	16.5	1	1	11194	1	40878	2
81.0	2	1	17	3	16.5	1	1	11876	1	40878	2
99.0	1	8	19	2	16.5	0	2	11956	1	40878	2
117.0	2	16	10	4	16.5	0	2	13063	1	40878	2
136.5	1	9	24	1	16.5	1	1	11223	1	40878	2
156.0	2	18	28	3	16.5	1	1	11146	1	40878	2
177.0	1	16	9	2	16.5	0	2	11644	1	40878	2
198.0	1	13	34	1	16.5	1	1	11178	1	40878	2
217.5	2	10	36	4	16.5	0	1	12604	0	40878	2
1.5	1	6	13	1	16.5	1	 1	 12351	1	40878	3
22.5	2	17	5	4	16.5	0	 1	 12220	0	40878	3
42.0	2	15	12	4	16.5	0	 NaN	 NaN	0	40878	3
60.0	1	17	23	2	16.5	0	 2	 11723	1	40878	3
79.5	1	3	26	2	16.5	0	 1	 12627	0	40878	3
97.5	1	18	32	2	16.5	0	 2	 11306	1	40878	3
117.0	1	2	11	1	16.5	1	 2	 12214	0	40878	3
138.0	2	9	30	4	16.5	0	 2	 11828	1	40878	3
156.0	2	5	7	3	16.5	1	 1	 11961	1	40878	3
175.5	1	15	27	2	16.5	0	 2	 11764	1	40878	3
193.5	1	11	6	2	16.5	0	 2	 12109	1	40878	3
214.5	2	2	20	4	16.5	0	 2	 11919	1	40878	3
1.5	1	9	10	2	16.5	0	1	12181	0	40930	1
19.5	1	14	15	1	16.5	1	1	11331	1	40930	1
37.5	2	14	12	3	16.5	1	1	11560	1	40930	1
58.5	2	3	30	4	16.5	0	1	11624	0	40930	1
79.5	2	17	35	4	16.5	0	1	13041	0	40930	1
100.5	2	9	27	4	16.5	0	2	11793	1	40930	1
118.5	1	10	3	1	16.5	1	1	11412	1	40930	1
138.0	2	8	24	4	16.5	0	2	11719	1	40930	1
157.5	1	8	20	2	16.5	0	2	11394	1	40930	1
177.0	1	6	13	1	16.5	1	1	12500	1	40930	1
196.5	2	6	33	3	16.5	1	1	11200	1	40930	1
217.5	1	15	16	1	16.5	1	1	11583	1	40930	1
1.5	1	18	25	1	16.5	1	1	11246	1	40930	2
22.5	2	12	4	3	16.5	1	1	11554	1	40930	2
40.5	2	10	17	4	16.5	0	2	11656	1	40930	2
58.5	2	15	8	3	16.5	1	1	11278	1	40930	2
78.0	1	5	1	1	16.5	1	1	11204	1	40930	2
99.0	1	4	5	2	16.5	0	1	11620	0	40930	2
118.5	2	2	31	3	16.5	1	1	13384	1	40930	2
139.5	1	13	14	2	16.5	0	2	13048	1	40930	2
157.5	2	7	19	3	16.5	1	1	11823	1	40930	2
178.5	1	12	9	2	16.5	0	2	11444	1	40930	2
198.0	1	16	36	2	16.5	0	2	11852	1	40930	2
216.0	1	17	23	1	16.5	1	1	11189	1	40930	2
1.5	2	11	6	4	16.5	0	2	12627	1	40930	3
22.5	1	7	28	2	16.5	0	1	11190	0	40930	3
42.0	2	5	26	4	16.5	0	2	11752	1	40930	3
60.0	1	2	32	1	16.5	1	1	11349	1	40930	3
81.0	2	18	22	3	16.5	1	1	11222	1	40930	3
99.0	2	13	11	4	16.5	0	2	13221	1	40930	3
120.0	1	1	21	2	16.5	0	1	11732	0	40930	3
138.0	2	4	7	3	16.5	1	1	11283	1	40930	3
157.5	1	3	18	1	16.5	1	1	11784	1	40930	3
177.0	1	11	2	2	16.5	0	2	11595	1	40930	3
195.0	2	1	29	3	16.5	1	1	11534	1	40930	3
216.0	2	16	34	4	16.5	0	2	12111	1	40930	3
1.5	2	8	26	4	16.5	0	 NaN	 NaN	0	40961	1
19.5	1	17	23	2	16.5	0	 NaN	 NaN	0	40961	1
